budget,genres,homepage,id,keywords,original_language,original_title,overview,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,vote_average,vote_count
2600000,"[{""id"": 99, ""name"": ""Documentary""}]",http://www.sonyclassics.com/ridinggiants/,291,"[{""id"": 270, ""name"": ""ocean""}, {""id"": 387, ""name"": ""california""}, {""id"": 658, ""name"": ""sea""}, {""id"": 966, ""name"": ""beach""}, {""id"": 1524, ""name"": ""surfer""}, {""id"": 1668, ""name"": ""hawaii""}, {""id"": 1669, ""name"": ""wave""}, {""id"": 1670, ""name"": ""sun""}, {""id"": 1671, ""name"": ""surfboard""}, {""id"": 1672, ""name"": ""lifestyle""}, {""id"": 2006, ""name"": ""extremsport""}]",en,Riding Giants,Riding Giants is story about big wave surfers who have become heroes and legends in their sport. Directed by the skateboard guru Stacy Peralta.,0.895946,[],"[{""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2004-07-09,3166000,105,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,,Riding Giants,7.6,23
2600000,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",http://www.cronocrimenes.com/,14139,"[{""id"": 1435, ""name"": ""scissors""}, {""id"": 2135, ""name"": ""radio""}, {""id"": 2483, ""name"": ""nudity""}, {""id"": 3667, ""name"": ""time""}, {""id"": 9720, ""name"": ""woods""}, {""id"": 9887, ""name"": ""surrealism""}, {""id"": 9935, ""name"": ""travel""}, {""id"": 10183, ""name"": ""independent film""}, {""id"": 14760, ""name"": ""scientist""}, {""id"": 33618, ""name"": ""machine""}, {""id"": 157171, ""name"": ""nonlinear timeline""}, {""id"": 158071, ""name"": ""binoculars""}, {""id"": 158591, ""name"": ""injury""}, {""id"": 180340, ""name"": ""voyeur""}, {""id"": 193490, ""name"": ""loop""}]",es,Los cronocrímenes,A man accidentally gets into a time machine and travels back in time nearly an hour. Finding himself will be the first of a series of disasters of unforeseeable consequences.,19.02965,"[{""name"": ""Ars\u00e9nico Producciones"", ""id"": 10086}, {""name"": ""Zip Films"", ""id"": 12955}, {""name"": ""Fine Productions"", ""id"": 23501}, {""name"": ""Karbo Vantas Entertainment"", ""id"": 23502}]","[{""iso_3166_1"": ""ES"", ""name"": ""Spain""}]",2007-09-20,553198,92,"[{""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]",Released,A trip back in time from the present to...,Timecrimes,7,308
0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10769, ""name"": ""Foreign""}]",,33106,[],zh,疯狂的赛车,"An action-adventure story focused on the lives of express deliverymen, traffic cops and lonely beauties.",0.406645,[],"[{""iso_3166_1"": ""CN"", ""name"": ""China""}]",2009-01-20,0,99,"[{""iso_639_1"": ""zh"", ""name"": ""\u666e\u901a\u8bdd""}]",Released,,Silver Medalist,7.4,13
2600000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",,8875,"[{""id"": 3419, ""name"": ""fanatic""}, {""id"": 5774, ""name"": ""forest""}, {""id"": 8232, ""name"": ""west virginia""}, {""id"": 9937, ""name"": ""suspense""}]",en,Timber Falls,"A weekend of camping in the mountains becomes an excursion into hell for a young couple, who become pawns in a grotesque plot hatched by deranged locals.",3.687574,"[{""name"": ""Ascendant Pictures"", ""id"": 1204}, {""name"": ""A-Mark Entertainment"", ""id"": 2248}, {""name"": ""Film Tiger"", ""id"": 4305}, {""name"": ""Rifkin-Eberts"", ""id"": 4307}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2007-12-07,0,97,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,,Timber Falls,5.2,38
2540800,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10402, ""name"": ""Music""}, {""id"": 10749, ""name"": ""Romance""}]",,872,"[{""id"": 3177, ""name"": ""fan""}, {""id"": 3748, ""name"": ""morning""}, {""id"": 4344, ""name"": ""musical""}, {""id"": 6494, ""name"": ""talkie""}, {""id"": 9104, ""name"": ""partner""}, {""id"": 9732, ""name"": ""movie in movie""}, {""id"": 156028, ""name"": ""broadway""}, {""id"": 164090, ""name"": ""audience""}, {""id"": 164623, ""name"": ""chorus girl""}, {""id"": 164628, ""name"": ""diction coach""}, {""id"": 164636, ""name"": ""pearl necklace""}, {""id"": 164641, ""name"": ""flapper""}]",en,Singin' in the Rain,"In 1927 Hollywood, Don Lockwood and Lina Lamont are a famous on-screen romantic pair in silent movies, but Lina mistakes the on-screen romance for real love. When their latest film is transformed into a musical, Don has the perfect voice for the songs, but strident voice faces the studio to dub her voice. Aspiring actress, Kathy Selden is brought in and, while she is working on the movie, Don falls in love with her.",36.556954,"[{""name"": ""Metro-Goldwyn-Mayer (MGM)"", ""id"": 8411}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1952-04-10,7200000,103,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,What a Glorious Feeling!,Singin' in the Rain,7.8,727
0,"[{""id"": 99, ""name"": ""Documentary""}]",http://www.fatsickandnearlydead.com,72914,"[{""id"": 3429, ""name"": ""diet""}, {""id"": 18236, ""name"": ""fasting""}, {""id"": 68649, ""name"": ""vegetable juice""}, {""id"": 68650, ""name"": ""australian man""}]",en,"Fat, Sick & Nearly Dead","100 pounds overweight, loaded up on steroids and suffering from a debilitating autoimmune disease, Joe Cross is at the end of his rope and the end of his hope. In the mirror he saw a 310lb man whose gut was bigger than a beach ball and a path laid out before him that wouldn't end well— with one foot already in the grave, the other wasn't far behind. FAT, SICK &amp; NEARLY DEAD is an inspiring film that chronicles Joe's personal mission to regain his health.",0.545825,[],"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""AU"", ""name"": ""Australia""}]",2010-04-16,0,97,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,"FAT, SICK & NEARLY DEAD is an inspiring film that chronicles Joe's personal mission to regain his health.","Fat, Sick & Nearly Dead",7.1,47
2500000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 27, ""name"": ""Horror""}]",https://www.facebook.com/AHauntedHouse?fref=ts,139038,"[{""id"": 12416, ""name"": ""horror spoof""}, {""id"": 163053, ""name"": ""found footage""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}]",en,A Haunted House,"A spoof of all the ""found-footage/documentary style"" films released in recent years.",18.661541,"[{""name"": ""Endgame Entertainment"", ""id"": 1205}, {""name"": ""Wayans Bros. Entertainment"", ""id"": 1608}, {""name"": ""IM Global"", ""id"": 7437}, {""name"": ""Open Road Films"", ""id"": 10427}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2013-01-11,60141683,86,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,This $*%! ain't paranormal.,A Haunted House,5.4,516
2500000,"[{""id"": 99, ""name"": ""Documentary""}]",http://2016themovie.com/,126509,[],en,2016: Obama's America,"2016: Obama's America takes audiences on a gripping visual journey into the heart of the worlds most powerful office to reveal the struggle of whether one man's past will redefine America over the next four years. The film examines the question, ""If Obama wins a second term, where will we be in 2016?""  Across the globe and in America, people in 2008 hungered for a leader who would unite and lift us from economic turmoil and war. True to Americas ideals, they invested their hope in a new kind of president, Barack Obama. What they didn't know is that Obama is a man with a past, and in powerful ways that past defines him--who he is, how he thinks, and where he intends to take America and the world. Immersed in exotic locales across four continents, best selling author Dinesh DSouza races against time to find answers to Obama's past and reveal where America will be in 2016.",0.973582,[],"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2012-07-13,33400000,87,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,"Love Him, Hate Him, You Don't Know Him",2016: Obama's America,4.6,19
0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",,9591,"[{""id"": 3490, ""name"": ""pop star""}, {""id"": 4344, ""name"": ""musical""}, {""id"": 5716, ""name"": ""record label""}, {""id"": 6027, ""name"": ""music""}, {""id"": 41591, ""name"": ""music band""}]",en,That Thing You Do!,"A Pennsylvania band scores a hit in 1964 and rides the star-making machinery as long as it can, with lots of help from its manager.",14.885388,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Clinica Estetico"", ""id"": 1274}, {""name"": ""Clavius Base"", ""id"": 38944}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1996-10-04,34585416,108,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,In every life there comes a time when that dream you dream becomes that thing you do.,That Thing You Do!,6.8,225
2500000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 878, ""name"": ""Science Fiction""}]",,10676,"[{""id"": 1004, ""name"": ""commercial""}, {""id"": 1382, ""name"": ""factory""}, {""id"": 1420, ""name"": ""gas station""}, {""id"": 1805, ""name"": ""curfew""}, {""id"": 2546, ""name"": ""mask""}, {""id"": 3335, ""name"": ""halloween""}, {""id"": 11612, ""name"": ""hospital""}, {""id"": 13005, ""name"": ""doctor""}, {""id"": 34079, ""name"": ""death""}, {""id"": 159433, ""name"": ""surveillance camera""}, {""id"": 207031, ""name"": ""stonehenge""}]",en,Halloween III: Season of the Witch,"Dr. Daniel Challis and Ellie Grimbridge stumble onto a gruesome murder scheme when Ellie's novelty-salesman father, Harry, is killed while in possession of a strange mask made by the Silver Shamrock mask company. The company's owner, Conal Cochran, wants to return Halloween to its darker roots using his masks -- and his unspeakable scheme would unleash death and destruction across the country.",12.030456,"[{""name"": ""Universal Pictures"", ""id"": 33}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1982-10-22,14400000,98,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,...and now the earth will run with blood again!,Halloween III: Season of the Witch,5,229
2500000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}]",,1687,"[{""id"": 1612, ""name"": ""spacecraft""}, {""id"": 2821, ""name"": ""pacifism""}, {""id"": 3714, ""name"": ""human being""}, {""id"": 4392, ""name"": ""cage""}, {""id"": 4565, ""name"": ""dystopia""}, {""id"": 6083, ""name"": ""politician""}, {""id"": 157972, ""name"": ""chimpanzee""}, {""id"": 157974, ""name"": ""tease""}, {""id"": 158018, ""name"": ""caving""}]",en,Escape from the Planet of the Apes,"The world is shocked by the appearance of two talking chimpanzees, who arrived mysteriously in a U.S. spacecraft. They become the toast of society; but one man believes them to be a threat to the human race.",18.30961,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""APJAC Productions"", ""id"": 12943}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1971-05-20,12348905,98,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Meet baby Milo who has Washington terrified.,Escape from the Planet of the Apes,6.3,264
2500000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 37, ""name"": ""Western""}]",,24748,"[{""id"": 7464, ""name"": ""alcoholism""}, {""id"": 12440, ""name"": ""ranchers""}, {""id"": 14574, ""name"": ""rancher""}, {""id"": 15158, ""name"": ""rebellious youth""}]",en,Hud,"Hud Bannon is a ruthless young man who tarnishes everything and everyone he touches. Hud represents the perfect embodiment of alienated youth, out for kicks with no regard for the consequences. There is bitter conflict between the callous Hud and his stern and highly principled father, Homer. Hud's nephew Lon admires Hud's cheating ways, though he soon becomes too aware of Hud's reckless amorality to bear him anymore. In the world of the takers and the taken, Hud is a winner. He's a cheat, but, he explains, ""I always say the law was meant to be interpreted in a lenient manner.""",6.82919,"[{""name"": ""Paramount Pictures"", ""id"": 4}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1963-05-29,10000000,112,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,The man with the barbed-wire soul.,Hud,7.5,66
0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 99, ""name"": ""Documentary""}]",http://kevinhartnation.com/portfolio/let-me-explain-2012/,181330,"[{""id"": 9716, ""name"": ""stand-up comedy""}, {""id"": 168346, ""name"": ""manhattan, new york city""}, {""id"": 173918, ""name"": ""madison square garden""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}]",en,Kevin Hart: Let Me Explain,"Captures the laughter, energy and mayhem from Hart's 2012 ""Let Me Explain"" concert tour, which spanned 10 countries and 80 cities, and generated over $32 million in ticket sales.",9.799357,"[{""name"": ""Hartbeat Productions"", ""id"": 40268}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2013-07-03,32230907,74,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Witness the rise of a legend,Kevin Hart: Let Me Explain,7.1,95
2500000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",,468,"[{""id"": 30, ""name"": ""individual""}, {""id"": 237, ""name"": ""gay""}, {""id"": 494, ""name"": ""father son relationship""}, {""id"": 588, ""name"": ""rome""}, {""id"": 642, ""name"": ""robbery""}, {""id"": 1454, ""name"": ""treasure""}, {""id"": 1896, ""name"": ""portland""}, {""id"": 2150, ""name"": ""cocaine""}, {""id"": 2200, ""name"": ""generations confilct""}, {""id"": 2347, ""name"": ""idaho""}, {""id"": 2348, ""name"": ""hustler""}, {""id"": 2349, ""name"": ""german""}, {""id"": 2350, ""name"": ""seattle""}, {""id"": 2352, ""name"": ""narkolepsy""}, {""id"": 2353, ""name"": ""pink bathrobe""}, {""id"": 13059, ""name"": ""prostitution""}, {""id"": 15135, ""name"": ""gay sex""}, {""id"": 33841, ""name"": ""incest""}, {""id"": 158718, ""name"": ""lgbt""}, {""id"": 167043, ""name"": ""road movie""}]",en,My Own Private Idaho,"In this loose adaptation of Shakespeare's ""Henry IV,"" Mike Waters (River Phoenix) is a gay hustler afflicted with narcolepsy. Scott Favor (Keanu Reeves) is the rebellious son of a mayor. Together, the two travel from Portland, Oregon to Idaho and finally to the coast of Italy in a quest to find Mike's estranged mother. Along the way they turn tricks for money and drugs, eventually attracting the attention of a wealthy benefactor and sexual deviant.",10.363642,"[{""name"": ""Fine Line Features"", ""id"": 8}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1991-10-17,0,104,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,"It's not where you go, it's how you get there.",My Own Private Idaho,7.1,212
2500000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",http://www2.foxsearchlight.com/gardenstate/,401,"[{""id"": 586, ""name"": ""new jersey""}, {""id"": 856, ""name"": ""paraplegic""}, {""id"": 936, ""name"": ""loss of mother""}, {""id"": 996, ""name"": ""expensive restaurant""}, {""id"": 1740, ""name"": ""pop culture""}, {""id"": 1941, ""name"": ""ecstasy""}, {""id"": 1942, ""name"": ""strangeness""}, {""id"": 1944, ""name"": ""epilepsy""}, {""id"": 1945, ""name"": ""lethargy""}, {""id"": 1947, ""name"": ""answering machine""}, {""id"": 2467, ""name"": ""difficult childhood""}, {""id"": 6059, ""name"": ""unsociability""}, {""id"": 9457, ""name"": ""single""}, {""id"": 10776, ""name"": ""marijuana""}, {""id"": 12670, ""name"": ""los angeles""}, {""id"": 15106, ""name"": ""psychiatrist""}, {""id"": 158741, ""name"": ""grave digger""}]",en,Garden State,"Andrew returns to his hometown for the funeral of his mother, a journey that reconnects him with past friends. The trip coincides with his decision to stop taking his powerful antidepressants. A chance meeting with Sam - a girl also suffering from various maladies - opens up the possibility of rekindling emotional attachments, confronting his psychologist father, and perhaps beginning a new life.",30.583959,"[{""name"": ""Fox Searchlight Pictures"", ""id"": 43}, {""name"": ""Double Feature Films"", ""id"": 215}, {""name"": ""Jersey Films"", ""id"": 216}, {""name"": ""Camelot Pictures"", ""id"": 11728}, {""name"": ""Large's Ark Productions"", ""id"": 11729}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2004-07-28,26781723,102,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,,Garden State,7.1,618
2500000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",,76,"[{""id"": 811, ""name"": ""dialogue""}, {""id"": 813, ""name"": ""sunrise""}, {""id"": 814, ""name"": ""talking""}, {""id"": 815, ""name"": ""soulmates""}, {""id"": 816, ""name"": ""walking""}, {""id"": 1201, ""name"": ""austria""}, {""id"": 197528, ""name"": ""traveller""}, {""id"": 215205, ""name"": ""danube""}, {""id"": 224279, ""name"": ""bittersweet""}, {""id"": 233027, ""name"": ""romantic""}, {""id"": 233055, ""name"": ""vienna""}]",en,Before Sunrise,"A dialogue marathon of a film, this fairytale love story of an American boy and French girl. During a day and a night together in Vienna their two hearts collide.",23.672571,"[{""name"": ""Detour Film Production"", ""id"": 98}]","[{""iso_3166_1"": ""AT"", ""name"": ""Austria""}, {""iso_3166_1"": ""CH"", ""name"": ""Switzerland""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1995-01-27,5535405,105,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""de"", ""name"": ""Deutsch""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}]",Released,Can the greatest romance of your life last only one night?,Before Sunrise,7.7,959
